Codice Provincia Storico,categoria,Reato,Codice Provincia,Provincia,ANNO,Totale,Codice Regione,Denominazione Provincia,Sigla automobilistica,Codice NUTS2 2021 (3),Codice NUTS3 2021,Totale Maschi,Totale Femmine,Totale Popolazione,ratio
081,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,081,TRAPANI,2020,2,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,0.478152
081,ASSOCIAZIONE DI TIPO MAFIOSO,22.0 ASSOCIAZIONE DI TIPO MAFIOSO,081,TRAPANI,2020,1,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,0.239076
081,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,081,TRAPANI,2020,7,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,1.673532
081,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,081,TRAPANI,2020,1910,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,456.635196
081,INCENDI,25.0 INCENDI,081,TRAPANI,2020,58,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,13.866409
081,INCENDI,25.a Incendi boschivi,081,TRAPANI,2020,28,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,6.694129
081,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,081,TRAPANI,2020,1096,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,262.027317
081,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,081,TRAPANI,2020,196,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,46.858900
081,STUPEFACENTI,29.0 STUPEFACENTI,081,TRAPANI,2020,257,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,61.442537
081,STUPEFACENTI,29.a Produzione e traffico,081,TRAPANI,2020,30,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,7.172281
081,STUPEFACENTI,29.b Spaccio,081,TRAPANI,2020,181,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,43.272759
081,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,081,TRAPANI,2020,7,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,1.673532
081,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,081,TRAPANI,2020,1,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,0.239076
081,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.c Detenzione materiale pedopornografico,081,TRAPANI,2020,3,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,0.717228
081,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,081,TRAPANI,2020,3,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,0.717228
081,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,081,TRAPANI,2020,156,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,37.295859
081,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,081,TRAPANI,2020,14,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,3.347064
081,ALTRI DELITTI,34.0 ALTRI DELITTI,081,TRAPANI,2020,3533,19,Trapani,TP,ITG1,ITG11,205141,213136,418277,844.655575
082,ATTENTATI,01.0 ATTENTATI,282,PALERMO,2017,4,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.330901
082,STRAGE,02.0 STRAGE,282,PALERMO,2017,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,282,PALERMO,2017,8,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.661803
082,OMICIDI VOLONTARI CONSUMATI,03.b Omicidio di tipo mafioso,282,PALERMO,2017,2,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.165451
082,TENTATI OMICIDI,05.0 TENTATI OMICIDI,282,PALERMO,2017,22,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.819958
082,TENTATI OMICIDI,05.a Tentato omicidio a scopo di furto o rapina,282,PALERMO,2017,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,OMICIDIO PRETERINTENZIONALE,06.0 OMICIDIO PRETERINTENZIONALE,282,PALERMO,2017,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,282,PALERMO,2017,43,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,3.557191
082,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,282,PALERMO,2017,11,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.909979
082,OMICIDI COLPOSI,07.b Omicidio da incidente sul lavoro,282,PALERMO,2017,3,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.248176
082,LESIONI DOLOSE,08.0 LESIONI DOLOSE,282,PALERMO,2017,1021,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,84.462604
082,PERCOSSE,09.0 PERCOSSE,282,PALERMO,2017,260,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,21.508596
082,MINACCE,10.0 MINACCE,282,PALERMO,2017,1453,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,120.199964
082,INGIURIE,11.0 INGIURIE,282,PALERMO,2017,47,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,3.888092
082,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,282,PALERMO,2017,84,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,6.948931
082,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,282,PALERMO,2017,69,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,5.708051
082,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,282,PALERMO,2017,13,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.075430
082,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,282,PALERMO,2017,6,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.496352
082,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,282,PALERMO,2017,2,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.165451
082,FURTI,15.0 FURTI,282,PALERMO,2017,23281,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1925.929357
082,FURTI,15.a Furto con strappo,282,PALERMO,2017,403,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,33.338324
082,FURTI,15.b Furto con destrezza,282,PALERMO,2017,2198,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,181.830365
082,FURTI,15.d Furti in abitazione,282,PALERMO,2017,2258,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,186.793887
082,FURTI,15.e Furti in esercizi commerciali,282,PALERMO,2017,1067,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,88.267971
082,FURTI,15.f Furti su auto in sosta,282,PALERMO,2017,1668,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,137.985918
082,FURTI,15.g Furti di opere d'arte e materiale archeologico,282,PALERMO,2017,17,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.406331
082,FURTI,15.h Furti di automezzi pesanti trasportanti merci,282,PALERMO,2017,8,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.661803
082,FURTI,15.i Furti di ciclomotori,282,PALERMO,2017,744,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,61.547676
082,FURTI,15.j Furti di motociclo,282,PALERMO,2017,1604,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,132.691495
082,FURTI,15.k Furti di autovetture,282,PALERMO,2017,3640,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,301.120350
082,RICETTAZIONE,16.0 RICETTAZIONE,282,PALERMO,2017,490,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,40.535432
082,RAPINE,17.0 RAPINE,282,PALERMO,2017,804,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,66.511198
082,RAPINE,17.a Rapine in abitazione,282,PALERMO,2017,55,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,4.549895
082,RAPINE,17.b Rapine in banca,282,PALERMO,2017,20,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.654507
082,RAPINE,17.c Rapine in uffici postali,282,PALERMO,2017,11,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.909979
082,RAPINE,17.d Rapine in esercizi commerciali,282,PALERMO,2017,121,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,10.009770
082,RAPINE,17.e Rapine a rappresentati di preziosi,282,PALERMO,2017,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,RAPINE,17.g Rapine a trasportatori di valori postali,282,PALERMO,2017,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,RAPINE,17.h Rapine in pubblica via,282,PALERMO,2017,438,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,36.233712
082,ESTORSIONI,18.0 ESTORSIONI,282,PALERMO,2017,180,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,14.890567
082,USURA,19.0 USURA,282,PALERMO,2017,6,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.496352
082,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,282,PALERMO,2017,27,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,2.233585
082,SEQUESTRI DI PERSONA,20.a Sequestri di persona a scopo estorsivo,282,PALERMO,2017,11,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.909979
082,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,282,PALERMO,2017,18,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.489057
082,ASSOCIAZIONE DI TIPO MAFIOSO,22.0 ASSOCIAZIONE DI TIPO MAFIOSO,282,PALERMO,2017,3,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.248176
082,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,282,PALERMO,2017,20,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.654507
082,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,282,PALERMO,2017,3206,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,265.217539
082,INCENDI,25.0 INCENDI,282,PALERMO,2017,105,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,8.686164
082,INCENDI,25.a Incendi boschivi,282,PALERMO,2017,7,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.579078
082,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,282,PALERMO,2017,3024,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,250.161521
082,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,282,PALERMO,2017,239,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,19.771364
082,CONTRABBANDO,28.0 CONTRABBANDO,282,PALERMO,2017,4,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.330901
082,STUPEFACENTI,29.0 STUPEFACENTI,282,PALERMO,2017,855,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,70.730192
082,STUPEFACENTI,29.a Produzione e traffico,282,PALERMO,2017,82,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,6.783480
082,STUPEFACENTI,29.b Spaccio,282,PALERMO,2017,534,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,44.175348
082,STUPEFACENTI,29.d Associazione per spaccio di stupefacenti,282,PALERMO,2017,2,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.165451
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,282,PALERMO,2017,29,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,2.399036
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.a Sfruttamento e favoreggiamento prostituzione minorile,282,PALERMO,2017,2,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.165451
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,282,PALERMO,2017,14,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.158155
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.c Detenzione materiale pedopornografico,282,PALERMO,2017,3,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.248176
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,282,PALERMO,2017,10,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.827254
082,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,282,PALERMO,2017,183,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,15.138743
082,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,282,PALERMO,2017,78,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,6.452579
082,VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,33.0 VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,282,PALERMO,2017,61,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,5.046248
082,ALTRI DELITTI,34.0 ALTRI DELITTI,282,PALERMO,2017,8857,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,732.698609
082,ATTENTATI,01.0 ATTENTATI,282,PALERMO,2018,3,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.248176
082,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,282,PALERMO,2018,4,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.330901
082,OMICIDI VOLONTARI CONSUMATI,03.a Omicidi a scopo di furto o rapina,282,PALERMO,2018,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,TENTATI OMICIDI,05.0 TENTATI OMICIDI,282,PALERMO,2018,29,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,2.399036
082,OMICIDIO PRETERINTENZIONALE,06.0 OMICIDIO PRETERINTENZIONALE,282,PALERMO,2018,3,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.248176
082,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,282,PALERMO,2018,49,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,4.053543
082,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,282,PALERMO,2018,13,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.075430
082,OMICIDI COLPOSI,07.b Omicidio da incidente sul lavoro,282,PALERMO,2018,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,LESIONI DOLOSE,08.0 LESIONI DOLOSE,282,PALERMO,2018,1151,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,95.216902
082,PERCOSSE,09.0 PERCOSSE,282,PALERMO,2018,266,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,22.004949
082,MINACCE,10.0 MINACCE,282,PALERMO,2018,1769,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,146.341181
082,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,282,PALERMO,2018,111,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,9.182516
082,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,282,PALERMO,2018,91,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,7.528009
082,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,282,PALERMO,2018,20,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.654507
082,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,282,PALERMO,2018,19,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.571782
082,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,282,PALERMO,2018,2,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.165451
082,FURTI,15.0 FURTI,282,PALERMO,2018,23432,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1938.420888
082,FURTI,15.a Furto con strappo,282,PALERMO,2018,357,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,29.532957
082,FURTI,15.b Furto con destrezza,282,PALERMO,2018,1928,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,159.494515
082,FURTI,15.d Furti in abitazione,282,PALERMO,2018,2349,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,194.321896
082,FURTI,15.e Furti in esercizi commerciali,282,PALERMO,2018,1254,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,103.737615
082,FURTI,15.f Furti su auto in sosta,282,PALERMO,2018,1900,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,157.178205
082,FURTI,15.g Furti di opere d'arte e materiale archeologico,282,PALERMO,2018,4,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.330901
082,FURTI,15.h Furti di automezzi pesanti trasportanti merci,282,PALERMO,2018,13,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.075430
082,FURTI,15.i Furti di ciclomotori,282,PALERMO,2018,596,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,49.304321
082,FURTI,15.j Furti di motociclo,282,PALERMO,2018,1756,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,145.265751
082,FURTI,15.k Furti di autovetture,282,PALERMO,2018,3542,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,293.013263
082,RICETTAZIONE,16.0 RICETTAZIONE,282,PALERMO,2018,446,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,36.895515
082,RAPINE,17.0 RAPINE,282,PALERMO,2018,759,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,62.788556
082,RAPINE,17.a Rapine in abitazione,282,PALERMO,2018,54,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,4.467170
082,RAPINE,17.b Rapine in banca,282,PALERMO,2018,13,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.075430
082,RAPINE,17.c Rapine in uffici postali,282,PALERMO,2018,28,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,2.316310
082,RAPINE,17.d Rapine in esercizi commerciali,282,PALERMO,2018,136,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,11.250650
082,RAPINE,17.h Rapine in pubblica via,282,PALERMO,2018,409,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,33.834677
082,ESTORSIONI,18.0 ESTORSIONI,282,PALERMO,2018,315,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,26.058492
082,USURA,19.0 USURA,282,PALERMO,2018,5,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.413627
082,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,282,PALERMO,2018,21,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.737233
082,SEQUESTRI DI PERSONA,20.a Sequestri di persona a scopo estorsivo,282,PALERMO,2018,6,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.496352
082,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,282,PALERMO,2018,8,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.661803
082,ASSOCIAZIONE DI TIPO MAFIOSO,22.0 ASSOCIAZIONE DI TIPO MAFIOSO,282,PALERMO,2018,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,282,PALERMO,2018,30,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,2.481761
082,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,282,PALERMO,2018,3883,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,321.222615
082,INCENDI,25.0 INCENDI,282,PALERMO,2018,90,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,7.445283
082,INCENDI,25.a Incendi boschivi,282,PALERMO,2018,6,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.496352
082,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,282,PALERMO,2018,3046,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,251.981479
082,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,282,PALERMO,2018,169,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,13.980588
082,CONTRABBANDO,28.0 CONTRABBANDO,282,PALERMO,2018,3,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.248176
082,STUPEFACENTI,29.0 STUPEFACENTI,282,PALERMO,2018,1011,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,83.635350
082,STUPEFACENTI,29.a Produzione e traffico,282,PALERMO,2018,120,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,9.927044
082,STUPEFACENTI,29.b Spaccio,282,PALERMO,2018,611,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,50.545202
082,STUPEFACENTI,29.c Associazione per produzione o traffico di stupefacenti,282,PALERMO,2018,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,STUPEFACENTI,29.d Associazione per spaccio di stupefacenti,282,PALERMO,2018,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,282,PALERMO,2018,22,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.819958
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.a Sfruttamento e favoreggiamento prostituzione minorile,282,PALERMO,2018,2,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.165451
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,282,PALERMO,2018,10,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.827254
082,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,282,PALERMO,2018,9,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.744528
082,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,282,PALERMO,2018,206,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,17.041426
082,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,282,PALERMO,2018,80,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,6.618030
082,VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,33.0 VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,282,PALERMO,2018,36,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,2.978113
082,ALTRI DELITTI,34.0 ALTRI DELITTI,282,PALERMO,2018,9544,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,789.530939
082,ATTENTATI,01.0 ATTENTATI,282,PALERMO,2019,2,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.165451
082,STRAGE,02.0 STRAGE,282,PALERMO,2019,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,282,PALERMO,2019,13,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.075430
082,OMICIDI VOLONTARI CONSUMATI,03.a Omicidi a scopo di furto o rapina,282,PALERMO,2019,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,OMICIDI VOLONTARI CONSUMATI,03.b Omicidio di tipo mafioso,282,PALERMO,2019,1,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.082725
082,TENTATI OMICIDI,05.0 TENTATI OMICIDI,282,PALERMO,2019,20,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1.654507
082,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,282,PALERMO,2019,35,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,2.895388
082,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,282,PALERMO,2019,8,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.661803
082,OMICIDI COLPOSI,07.b Omicidio da incidente sul lavoro,282,PALERMO,2019,4,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.330901
082,LESIONI DOLOSE,08.0 LESIONI DOLOSE,282,PALERMO,2019,1212,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,100.263149
082,PERCOSSE,09.0 PERCOSSE,282,PALERMO,2019,325,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,26.885746
082,MINACCE,10.0 MINACCE,282,PALERMO,2019,1798,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,148.740217
082,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,282,PALERMO,2019,107,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,8.851615
082,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,282,PALERMO,2019,92,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,7.610734
082,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,282,PALERMO,2019,10,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.827254
082,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,282,PALERMO,2019,12,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.992704
082,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,282,PALERMO,2019,3,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.248176
082,FURTI,15.0 FURTI,282,PALERMO,2019,20260,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,1676.016012
082,FURTI,15.a Furto con strappo,282,PALERMO,2019,303,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,25.065787
082,FURTI,15.b Furto con destrezza,282,PALERMO,2019,1503,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,124.336232
082,FURTI,15.d Furti in abitazione,282,PALERMO,2019,1581,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,130.788811
082,FURTI,15.e Furti in esercizi commerciali,282,PALERMO,2019,1270,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,105.061221
082,FURTI,15.f Furti su auto in sosta,282,PALERMO,2019,2020,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,167.105249
082,FURTI,15.g Furti di opere d'arte e materiale archeologico,282,PALERMO,2019,5,19,Palermo,PA,ITG1,ITG12,583560,625259,1208819,0.413627
